Longitude,Latitude,is_population,population_in_25_km_radius,population_in_50_km_radius,population_in_75_km_radius,is_saltmarsh,saltmarsh_in_25_km_radius,saltmarsh_in_50_km_radius,saltmarsh_in_75_km_radius,is_mangrove,mangrove_in_25_km_radius,mangrove_in_50_km_radius,mangrove_in_75_km_radius,is_tidalflat,tidalflat_in_25_km_radius,tidalflat_in_50_km_radius,tidalflat_in_75_km_radius
160.1562,-9.6457,true,45692.3359375,213132.59375,268687.375,false,0.0,0.0,0.0,false,0.0,1.5836259126663208,18.849199295043945,false,0.0,0.0,0.0
-78.9167,20.8333,true,10.433060646057129,547.5804443359375,4839.93359375,false,0.0,0.0,0.0,false,42.785675048828125,84.2459716796875,324.24951171875,false,0.0,0.0,0.0
178.1069,-18.3763,true,20492.91796875,181264.96875,422709.125,false,0.0,0.0,0.0,false,10.919447898864746,19.754926681518555,89.67363739013672,false,0.0,0.0,0.0
40.3648,2.5648,true,43270.5859375,311076.90625,803434.75,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-80.555,25.7459,true,831645.125,3.4998335e6,4.7156465e6,false,0.0,21.525943756103516,186.6929473876953,false,0.0,70.56526184082031,1240.633544921875,false,0.0,0.0,0.0
-75.4944,10.4458,true,1.1485675e6,1.34673475e6,1.71336575e6,false,0.0,0.0,0.0,false,19.88334083557129,117.87355041503906,131.269287109375,false,0.0,0.0,0.0
97.640833,8.6525,true,87.93234252929688,87.93234252929688,47788.0234375,false,0.0,0.0,0.0,false,0.0,0.0,23.647850036621094,false,0.0,0.0,0.0
-2.8594,54.084,true,312677.875,1.367743375e6,4.238434e6,false,37.79517364501953,80.84805297851562,80.84805297851562,false,0.0,0.0,0.0,true,303.63116455078125,431.7418212890625,471.907958984375
1.3,52.933333,true,100016.3125,631490.5,1.081387125e6,false,6.025134563446045,33.976356506347656,64.05517578125,false,0.0,0.0,0.0,true,16.221981048583984,46.11493682861328,227.39657592773438
-1.8009,55.6808,true,29033.630859375,99743.6328125,514078.5625,false,3.284080743789673,3.854921340942383,3.9383792877197266,false,0.0,0.0,0.0,false,37.840370178222656,51.483455657958984,70.30779266357422
147.6992,-18.2871,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
38.5126,20.2802,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
109.305785,12.167487,true,578080.625,1.06239875e6,1.577164875e6,false,0.0,0.0,0.0,false,0.0,0.008404185995459557,0.008404185995459557,false,0.0,0.0,0.0
-76.1,37.8,true,6578.1083984375,91742.890625,347424.125,false,31.59239959716797,484.1180725097656,1137.04052734375,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-75.818333,14.525556,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-88.0333333,16.5666667,true,75.52459716796875,40811.3359375,59731.265625,false,0.0,0.0,0.0,false,1.0035996437072754,53.71662521362305,108.25228881835938,false,0.0,0.0,0.0
-88.3713,16.5212,true,31143.2734375,40238.3828125,77383.953125,false,0.0,0.0,0.0,false,34.69782638549805,95.09210205078125,126.92615509033203,false,0.0,0.0,0.0
98.7784,7.7407,true,3334.18017578125,544876.9375,1.186518e6,false,0.0,0.0,0.0,false,4.142646789550781,278.48284912109375,512.62939453125,false,0.0,0.0,0.0
-87.167,20.5536,true,336274.9375,415006.0,803756.875,false,0.0,0.0,0.0,false,7.507012367248535,73.60527038574219,220.07980346679688,false,0.0,0.0,0.0
-60.9789,13.9094,true,179237.0,179237.0,294309.75,false,0.0,0.0,0.0,false,1.5509169101715088,1.5509170293807983,14.093557357788086,false,0.0,0.0,0.0
8.4689,60.472,true,8947.4130859375,23897.46484375,48391.5546875,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-97.052684,27.836461,true,40066.67578125,380243.25,448561.0,false,30.839385986328125,147.67453002929688,211.12741088867188,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-156.6385,21.0139,true,80879.34375,158780.34375,162279.296875,false,0.2724430561065674,0.8172467947006226,0.8172467350959778,false,0.3605763614177704,4.085715293884277,4.406145095825195,false,0.0,0.0,0.0
-157.806,21.262,true,727888.5,1.02876775e6,1.035557e6,false,0.6954529881477356,0.7673310041427612,0.767331063747406,false,1.4552899599075317,1.8467706441879272,2.287360429763794,false,0.0,0.0,0.0
