clsid,length,longitude,latitude,wetland_type,erosion_type,id_citycluster,id_river,id_floodplain,id_nonopencoast,id_nextcoast,id_gadm1,id_island
"21192",1.03220534324646,-9.92166666666667,53.9616666666667,"-9999","-9999","-9999","-9999","1708","673","673","1344","673"
"21193",0.463109999895096,-9.915,53.9641666666667,"-9999","-9999","-9999","-9999","1708","674","673","1344","673"
"21194",3.564697265625,-9.92,53.9533333333333,"-9999","-9999","-9999","-9999","1708","547","673","1344","673"
"21195",2.14690709114075,-9.93583333333333,53.9358333333333,"-9999","-9999","-9999","-9999","1708","673","673","1344","673"
"21196",0.436448574066162,-9.92958333333333,53.9308333333333,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21197",0.502646327018738,-9.925,53.9308333333333,"-9999","-9999","-9999","-9999","1713","673","673","1344","673"
"21198",1.11626195907593,-9.93,53.925,"-9999","-9999","-9999","-9999","1713","547","673","1344","673"
"21199",1.59233403205872,-9.94,53.9191666666667,"-9999","-9999","-9999","-9999","1713","673","673","1344","673"
"212",1.13835430145264,-2.96833333333333,59.27,"-9999","-9999","-9999","-9999","-9999","23","10","1082","10"
"2120",0.412034809589386,-1.62416666666667,55.5525,"-9999","0","-9999","-9999","1170","-1","70","1080","70"
"21200",0.971306085586548,-9.9325,53.9166666666667,"-9999","-9999","-9999","-9999","1713","547","673","1344","673"
"21201",1.84814643859863,-9.9525,53.9133333333333,"-9999","-9999","-9999","-9999","1713","673","673","1344","673"
"21202",0.300273180007935,-9.95083333333333,53.9095833333333,"1","-9999","-9999","-9999","-9999","673","673","1344","673"
"21203",0.651048541069031,-9.945,53.91,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21204",3.99251866340637,-9.9425,53.8891666666667,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21205",1.22160756587982,-9.95583333333333,53.8758333333333,"-9999","0","-9999","-9999","-9999","705","673","1344","673"
"21206",0.304015308618546,-9.965,53.8745833333333,"-9999","-9999","-9999","-9999","-9999","705","673","1344","673"
"21207",2.59506964683533,-9.97916666666667,53.8841666666667,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"21208",0.713190376758575,-9.99333333333333,53.89,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21209",0.336062520742416,-9.99833333333333,53.895,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"2121",0.888686120510101,-1.625,55.55,"-9999","0","-9999","-9999","1170","70","70","1080","70"
"21210",0.283298671245575,-10.0004166666667,53.8983333333333,"-9999","-9999","-9999","-9999","-9999","673","722","1344","673"
"21211",0.517841577529907,-9.99583333333333,53.9,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21212",0.283297389745712,-9.99458333333333,53.9033333333333,"-9999","1","-9999","-9999","-9999","673","673","1344","673"
"21213",0.572236895561218,-9.99833333333333,53.9041666666667,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21214",0.288236290216446,-10.0045833333333,53.9075,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"21215",1.51271343231201,-10.0158333333333,53.9133333333333,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21216",0.510373294353485,-10.0195833333333,53.9216666666667,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21217",0.454704105854034,-10.0216666666667,53.9208333333333,"-9999","-9999","-9999","-9999","1715","673","673","1344","673"
"21218",0.351844638586044,-10.025,53.92125,"-9999","-9999","-9999","-9999","1715","-1","673","1344","673"
"21219",0.249892488121986,-10.02875,53.9208333333333,"-9999","-9999","-9999","-9999","1715","722","673","1344","673"
"2122",0.54166179895401,-1.63583333333333,55.54625,"-9999","0","-9999","-9999","1170","-1","70","1080","70"
"21220",0.353446543216705,-10.0320833333333,53.9183333333333,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"21221",0.40680980682373,-10.0358333333333,53.9154166666667,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21222",1.12768936157227,-10.0433333333333,53.9158333333333,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"21223",1.25499165058136,-10.055,53.9191666666667,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21224",2.5067355632782,-10.0541666666667,53.9316666666667,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21225",0.539039433002472,-10.0525,53.945,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21226",0.286237627267838,-10.0508333333333,53.9470833333333,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21227",0.741299510002136,-10.0508333333333,53.95375,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21228",0.59577888250351,-10.045,53.9558333333333,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21229",0.644761562347412,-10.0458333333333,53.9616666666667,"-9999","0","-9999","-9999","-9999","-1","673","1344","673"
"2123",0.475028425455093,-1.6375,55.5420833333333,"-9999","0","-9999","-9999","-9999","-1","-1","1080","70"
"21230",2.65401768684387,-10.0625,53.97,"-9999","0","-9999","-9999","1703","-1","673","1344","673"
"21231",0.329554080963135,-10.0854166666667,53.9716666666667,"-9999","0","-9999","-9999","1703","722","673","1344","673"
"21232",0.430015951395035,-10.08875,53.9683333333333,"-9999","-9999","-9999","-9999","1703","673","673","1344","673"
"21233",0.517245650291443,-10.0933333333333,53.9666666666667,"-9999","-9999","-9999","-9999","1703","722","673","1344","673"
"21234",0.573424696922302,-10.0991666666667,53.9641666666667,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"21235",0.283281892538071,-10.1029166666667,53.965,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21236",0.464608907699585,-10.1075,53.965,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21237",0.6207315325737,-10.1125,53.9633333333333,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"21238",0.249661237001419,-10.11875,53.9608333333333,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21239",0.417870908975601,-10.1183333333333,53.9645833333333,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"2124",0.724326014518738,-1.6375,55.5383333333333,"-9999","0","-9999","-9999","1174","-1","-1","1080","70"
"21240",1.72699654102325,-10.1258333333333,53.9741666666667,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21241",0.430013746023178,-10.13625,53.9691666666667,"-9999","-9999","-9999","-9999","-9999","722","673","1344","673"
"21242",3.94067716598511,-10.16,53.9675,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21243",0.351783931255341,-10.1941666666667,53.96625,"-9999","0","-9999","-9999","-9999","-1","673","1344","673"
"21244",0.679671049118042,-10.19,53.9633333333333,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21245",5.06977987289429,-10.2233333333333,53.9725,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21246",1.30950975418091,-10.2558333333333,53.9758333333333,"-9999","-9999","-9999","-9999","-9999","-1","-1","1344","673"
"21247",1.2277923822403,-10.2425,53.9808333333333,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21248",0.653888285160065,-10.22375,53.9808333333333,"-9999","-9999","-9999","-9999","-9999","662","673","1344","673"
"21249",0.652241706848145,-10.2175,53.9833333333333,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"2125",2.08732986450195,-1.62416666666667,55.5266666666667,"-9999","0","-9999","-9999","-9999","-1","-1","1080","70"
"21250",0.339793384075165,-10.21125,53.985,"-9999","-9999","-9999","-9999","-9999","662","673","1344","673"
"21251",0.429971754550934,-10.2079166666667,53.9883333333333,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21252",0.339761942625046,-10.2029166666667,53.9891666666667,"-9999","-9999","-9999","-9999","-9999","662","673","1344","673"
"21253",3.63126564025879,-10.1866666666667,54.0025,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21254",0.488049298524857,-10.185,54.0141666666667,"-9999","-9999","-9999","-9999","-9999","667","673","1344","673"
"21255",1.57938027381897,-10.1725,54.0083333333333,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21256",0.665718197822571,-10.1591666666667,54.0075,"-9999","-9999","-9999","-9999","-9999","667","673","1344","673"
"21257",0.381175339221954,-10.14875,54.0091666666667,"-9999","-9999","-9999","-9999","-9999","666","673","1344","673"
"21258",0.281720221042633,-10.145,54.0079166666667,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21259",0.650919258594513,-10.1441666666667,54.0020833333333,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"2126",1.27517783641815,-1.615,55.5183333333333,"-9999","-9999","-9999","-9999","-9999","-1","70","1080","70"
"21260",0.898334622383118,-10.1366666666667,54,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21261",0.573374569416046,-10.1275,54.0008333333333,"-9999","-9999","-9999","-9999","-9999","667","673","1344","673"
"21262",1.58571636676788,-10.1116666666667,54.0008333333333,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21263",0.28176075220108,-10.0983333333333,54.00125,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21264",0.463312208652496,-10.0983333333333,54.0054166666667,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21265",0.374628812074661,-10.0975,54.00875,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21266",1.36619782447815,-10.0875,54.0133333333333,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21267",0.322419136762619,-10.0816666666667,54.0179166666667,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","673"
"21268",4.24895858764648,-10.05,54.025,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21269",0.78932112455368,-10.0266666666667,54.0108333333333,"-9999","-9999","-9999","-9999","1695","547","673","1344","673"
"2127",0.325377821922302,-1.61791666666667,55.5116666666667,"-9999","0","-9999","-9999","1177","-1","-1","1080","70"
"21270",1.93039989471436,-10.0091666666667,54.0141666666667,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21271",0.490033507347107,-9.99125,54.0133333333333,"-9999","0","-9999","-9999","1693","-1","673","1344","673"
"21272",0.337186515331268,-9.9875,54.0154166666667,"-9999","0","-9999","-9999","1693","547","673","1344","673"
"21273",0.510369896888733,-9.98791666666667,54.02,"-9999","0","-9999","-9999","1693","673","673","1344","673"
"21274",0.287539809942245,-9.98375,54.0191666666667,"-9999","-9999","-9999","-9999","1693","547","673","1344","673"
"21275",0.608095407485962,-9.97916666666667,54.0208333333333,"-9999","0","-9999","-9999","-9999","547","673","1344","673"
"21276",0.370649755001068,-9.9775,54.02625,"-9999","0","-9999","-9999","-9999","673","673","1344","673"
"21277",0.268665015697479,-9.97958333333333,54.0283333333333,"-9999","-9999","-9999","-9999","-9999","673","673","1344","673"
"21278",0.108857072889805,-9.97791666666667,54.0283333333333,"-9999","-9999","-9999","-9999","-9999","547","673","1344","673"
"21279",0.569276332855225,-9.89083333333333,54.0025,"-9999","-9999","-9999","-9999","1696","547","674","1344","674"
"2128",1.0042759180069,-1.61583333333333,55.5058333333333,"-9999","0","-9999","-9999","-9999","-1","-1","1080","70"
"21280",0.374629825353622,-9.88625,54,"-9999","0","-9999","-9999","1696","547","674","1344","674"
"21281",0.531216979026794,-9.89083333333333,54,"-9999","-9999","-9999","-9999","1696","547","674","1344","674"
"21282",0.374630868434906,-9.89,53.9945833333333,"-9999","-9999","-9999","-9999","1696","675","674","1344","674"
"21283",1.18966257572174,-9.8925,53.9908333333333,"-9999","-9999","-9999","-9999","1701","675","674","1344","674"
"21284",0.880567967891693,-9.89416666666667,53.9875,"-9999","-9999","-9999","-9999","1701","673","674","1344","674"
"21285",0.381335616111755,-9.90291666666667,53.9916666666667,"-9999","-9999","-9999","-9999","1701","547","674","1344","674"
"21286",0.785493075847626,-9.90416666666667,53.9875,"-9999","-9999","-9999","-9999","1697","674","674","1344","674"
"21287",0.445777058601379,-9.90916666666667,53.985,"-9999","-9999","-9999","-9999","1697","547","674","1344","674"
"21288",0.339787095785141,-9.91625,53.9858333333333,"-9999","0","-9999","-9999","1697","673","674","1344","674"
"21289",1.29818511009216,-9.9225,53.9916666666667,"-9999","-9999","-9999","-9999","1697","673","674","1344","674"
"2129",0.374346882104874,-1.61666666666667,55.5004166666667,"-9999","0","-9999","-9999","1180","-1","-1","1080","70"
"21290",0.948708713054657,-9.91583333333333,53.9991666666667,"-9999","-9999","-9999","-9999","1697","547","674","1344","674"
"21291",1.26187109947205,-9.89833333333333,54.0008333333333,"-9999","-9999","-9999","-9999","-9999","547","674","1344","674"
"21292",1.02034902572632,-9.86666666666667,53.9941666666667,"-9999","-9999","-9999","-9999","1698","547","675","1344","675"
"21293",1.44046747684479,-9.855,53.9875,"-9999","-9999","-9999","-9999","1702","547","675","1344","675"
"21294",1.28428637981415,-9.85583333333333,53.975,"-9999","-9999","-9999","-9999","-9999","547","675","1344","675"
"21295",0.815901279449463,-9.86916666666666,53.97,"-9999","-9999","-9999","-9999","1704","547","675","1344","675"
"21296",0.417870551347733,-9.87083333333333,53.9729166666667,"-9999","-9999","-9999","-9999","1704","673","675","1344","675"
"21297",0.406605690717697,-9.86708333333333,53.9758333333333,"-9999","-9999","-9999","-9999","1704","674","675","1344","675"
"21298",1.09306478500366,-9.87166666666667,53.9825,"-9999","-9999","-9999","-9999","1704","547","675","1344","675"
"21299",0.645842909812927,-9.87416666666667,53.9891666666667,"-9999","-9999","-9999","-9999","1704","674","675","1344","675"
"213",0.647402286529541,-2.98083333333333,59.2675,"-9999","0","-9999","-9999","-9999","22","10","1082","10"
"2130",0.888605415821075,-1.61,55.495,"-9999","0","-9999","-9999","-9999","-1","-1","1080","70"
"21300",0.783025860786438,-9.86666666666667,53.9883333333333,"-9999","-9999","-9999","-9999","1704","675","675","1344","675"
"21301",0.296250820159912,-9.86916666666666,53.9933333333333,"-9999","-9999","-9999","-9999","1698","675","675","1344","675"
"21302",0.417869538068771,-9.87083333333333,53.9970833333333,"-9999","-9999","-9999","-9999","1698","674","675","1344","675"
"21303",0.588610351085663,-9.94625,53.9804166666667,"-9999","0","-9999","-9999","-9999","673","673","1344","676"
"21304",0.372253060340881,-10.0983333333333,53.9583333333333,"-9999","-9999","-9999","-9999","-9999","673","677","1344","677"
"21305",0.287924259901047,-10.1016666666667,53.9579166666667,"-9999","-9999","-9999","-9999","-9999","-1","673","1344","677"
"21306",0.283299297094345,-9.71125,53.8958333333333,"-9999","-9999","-9999","-9999","-9999","547","682","1344","678"
"21307",0.666732430458069,-9.70416666666667,53.8958333333333,"-9999","-9999","-9999","-9999","-9999","547","678","1344","678"
"21308",0.500100433826447,-9.71041666666667,53.8933333333333,"-9999","-9999","-9999","-9999","-9999","682","678","1344","678"
"21309",1.1174168586731,-9.68041666666667,53.8920833333333,"-9999","-9999","-9999","-9999","-9999","547","547","1344","679"
"2131",0.472431212663651,-1.60125,55.4941666666667,"-9999","1","-9999","-9999","1181","-1","70","1080","70"
"21310",0.268892973661423,-9.68125,53.8908333333333,"-9999","-9999","-9999","-9999","-9999","547","691","1344","681"
"21311",0.743496060371399,-9.67416666666667,53.8908333333333,"-9999","-9999","-9999","-9999","-9999","547","681","1344","681"
"21312",0.288349717855453,-9.67875,53.8891666666667,"-9999","-9999","-9999","-9999","-9999","696","681","1344","681"
"21313",0.303911745548248,-9.68333333333333,53.88875,"-9999","-9999","-9999","-9999","-9999","691","679","1344","681"
"21314",0.247359320521355,-9.72333333333333,53.8879166666667,"-9999","-9999","-9999","-9999","1736","694","680","1344","680"
"21315",0.386409312486649,-9.725,53.8845833333333,"-9999","-9999","-9999","-9999","1736","689","680","1344","680"
"21316",0.453761726617813,-9.72916666666667,53.885,"-9999","-9999","-9999","-9999","-9999","547","680","1344","680"
"21317",0.515029311180115,-9.72916666666667,53.8883333333333,"-9999","-9999","-9999","-9999","1736","547","680","1344","680"
"21318",0.951417863368988,-9.70583333333333,53.8875,"-9999","-9999","-9999","-9999","-9999","678","682","1344","682"
"21319",0.429710149765015,-9.71125,53.8883333333333,"-9999","-9999","-9999","-9999","-9999","689","678","1344","682"
"2132",0.493872880935669,-1.59833333333333,55.4916666666667,"-9999","1","-9999","-9999","1181","-1","-1","1080","70"
"21320",1.35034286975861,-9.61708333333333,53.88625,"-9999","-9999","-9999","-9999","-9999","547","683","1344","683"
"21321",1.72370839118958,-9.66458333333333,53.8845833333333,"-9999","-9999","-9999","-9999","-9999","547","684","1344","684"
"21322",0.0546132475137711,-9.6275,53.8870833333333,"-9999","-9999","-9999","-9999","-9999","547","706","1344","685"
"21323",0.053779561072588,-9.62791666666667,53.8866666666667,"-9999","-9999","-9999","-9999","-9999","693","547","1344","685"
"21325",0.466530472040176,-9.63875,53.8858333333333,"-9999","-9999","-9999","-9999","-9999","693","547","1344","685"
"21327",0.39164137840271,-9.64333333333333,53.8841666666667,"-9999","-9999","-9999","-9999","-9999","693","685","1344","685"
"21328",0.250097155570984,-9.64125,53.8858333333333,"-9999","-9999","-9999","-9999","-9999","547","706","1344","685"
"21329",0.14418451488018,-9.64083333333333,53.8854166666667,"-9999","-9999","-9999","-9999","-9999","547","547","1344","685"
"21329",0.144183233380318,-9.63916666666667,53.88625,"-9999","-9999","-9999","-9999","-9999","547","547","1344","685"
"2133",5.61868762969971,-1.58916666666667,55.4616666666667,"-9999","-9999","-9999","-9999","-9999","-1","-1","1080","70"
"21330",0.466525852680206,-9.63208333333333,53.8866666666667,"-9999","-9999","-9999","-9999","-9999","547","706","1344","685"
"21331",0.250092327594757,-9.63166666666667,53.88625,"-9999","-9999","-9999","-9999","-9999","547","547","1344","685"
"21331",0.250089943408966,-9.62833333333333,53.8870833333333,"-9999","-9999","-9999","-9999","-9999","547","547","1344","685"
"21332",0.79950737953186,-9.73541666666667,53.88375,"-9999","-9999","-9999","-9999","-9999","547","680","1344","686"
"21333",1.60859620571136,-9.68708333333333,53.8829166666667,"-9999","-9999","-9999","-9999","-9999","547","687","1344","687"
"21334",0.144190967082977,-9.65666666666667,53.88375,"-9999","-9999","-9999","-9999","-9999","547","697","1344","688"
"21336",0.196698844432831,-9.65333333333333,53.8829166666667,"-9999","-9999","-9999","-9999","-9999","547","697","1344","688"
"21337",0.218474760651588,-9.65666666666667,53.8829166666667,"-9999","-9999","-9999","-9999","-9999","547","547","1344","688"
"21338",0.0537806674838066,-9.65625,53.8833333333333,"-9999","-9999","-9999","-9999","-9999","547","697","1344","688"
"21339",0.14419224858284,-9.65875,53.8833333333333,"-9999","-9999","-9999","-9999","-9999","547","547","1344","688"
"2134",0.562391102313995,-1.5925,55.4416666666667,"-9999","-9999","-9999","-9999","-9999","70","-1","1080","70"
"21340",0.685728073120117,-9.70583333333333,53.8808333333333,"-9999","-9999","-9999","-9999","-9999","682","689","1344","689"
"21341",0.298681616783142,-9.71125,53.8825,"-9999","-9999","-9999","-9999","-9999","722","681","1344","689"
"21342",1.67163074016571,-9.61041666666667,53.88125,"-9999","-9999","-9999","-9999","-9999","547","690","1344","690"
"21343",1.02608716487885,-9.67875,53.88125,"-9999","-9999","-9999","-9999","-9999","688","689","1344","691"
"21344",1.18594348430634,-9.64958333333333,53.8795833333333,"-9999","-9999","-9999","-9999","-9999","547","547","1344","692"
"21345",0.652618587017059,-9.62166666666667,53.88,"-9999","-9999","-9999","-9999","-9999","547","693","1344","693"
"21346",0.393432885408401,-9.62833333333333,53.8795833333333,"-9999","-9999","-9999","-9999","-9999","707","693","1344","693"
"21347",1.02613937854767,-9.69458333333333,53.8779166666667,"-9999","-9999","-9999","-9999","-9999","547","547","1344","694"
"21348",0.589146316051483,-9.68875,53.8779166666667,"-9999","-9999","-9999","-9999","-9999","694","696","1344","695"
"21349",1.02613937854767,-9.67458333333333,53.8779166666667,"-9999","-9999","-9999","-9999","-9999","693","695","1344","696"
"2135",0.810827493667603,-1.59083333333333,55.4366666666667,"-9999","0","-9999","-9999","-9999","-1","-1","1080","70"
"21350",1.39619052410126,-9.65041666666666,53.8754166666667,"-9999","-9999","-9999","-9999","-9999","547","697","1344","697"
"21351",0.95235413312912,-9.68958333333333,53.8754166666667,"-9999","-9999","-9999","-9999","-9999","700","547","1344","698"
"21352",0.144212871789932,-9.62958333333333,53.8766666666667,"-9999","-9999","-9999","-9999","-9999","685","707","1344","699"
"21353",0.197618126869202,-9.62916666666667,53.8766666666667,"-9999","-9999","-9999","-9999","-9999","707","685","1344","699"
"21354",0.651085793972015,-9.7025,53.8758333333333,"-9999","-9999","-9999","-9999","-9999","689","547","1344","700"
"21355",0.381331235170364,-9.70958333333333,53.8733333333333,"-9999","-9999","-9999","-9999","-9999","702","700","1344","700"
"21356",0.300494730472565,-9.71083333333333,53.8741666666667,"-9999","-9999","-9999","-9999","-9999","547","700","1344","700"
"21357",0.41233104467392,-9.64125,53.875,"-9999","-9999","-9999","-9999","-9999","685","547","1344","701"
"21358",0.435850858688354,-9.64416666666667,53.8741666666667,"-9999","-9999","-9999","-9999","-9999","547","685","1344","701"
"21359",0.916956424713135,-9.67125,53.8729166666667,"-9999","-9999","-9999","-9999","-9999","547","681","1344","702"
"2136",0.321627706289291,-1.58291666666667,55.4325,"-9999","0","-9999","-9999","-9999","-1","70","1080","70"
"21360",0.260280966758728,-10.2058333333333,53.8725,"-9999","-9999","-9999","-9999","-9999","673","-1","1344","703"
"21361",0.237361297011375,-10.2079166666667,53.8725,"-9999","-9999","-9999","-9999","-9999","673","703","1344","703"
"21362",0.731637001037598,-9.65208333333333,53.8729166666667,"-9999","-9999","-9999","-9999","-9999","697","709","1344","704"
"21363",1.28628504276276,-9.9525,53.8716666666667,"-9999","0","-9999","-9999","-9999","673","705","1344","705"
"21364",1.29259669780731,-9.94583333333333,53.8633333333333,"-9999","0","-9999","-9999","-9999","547","705","1344","705"
"21365",1.42616629600525,-9.95416666666667,53.86,"-9999","-9999","-9999","-9999","-9999","722","705","1344","705"
"21366",0.370649755001068,-9.95458333333333,53.8658333333333,"-9999","-9999","-9999","-9999","-9999","-1","705","1344","705"
"21367",0.601051092147827,-9.96375,53.8658333333333,"-9999","0","-9999","-9999","-9999","722","705","1344","705"
"21368",1.04151964187622,-9.96333333333333,53.8675,"-9999","-9999","-9999","-9999","-9999","722","705","1344","705"
"21369",0.749049663543701,-9.63875,53.87125,"-9999","-9999","-9999","-9999","-9999","547","547","1344","706"
"2137",0.745994448661804,-1.57666666666667,55.4316666666667,"-9999","-9999","-9999","-9999","1191","-1","70","1080","70"
"21370",0.917220830917358,-9.61583333333333,53.8708333333333,"-9999","-9999","-9999","-9999","-9999","547","710","1344","707"
"21371",0.630018055438995,-9.63,53.8695833333333,"-9999","-9999","-9999","-9999","-9999","710","693","1344","707"
"21372",0.579464852809906,-9.62833333333333,53.87,"-9999","-9999","-9999","-9999","-9999","547","547","1344","707"
"21373",0.400804102420807,-9.63083333333333,53.8675,"-9999","-9999","-9999","-9999","-9999","707","713","1344","708"
"21374",0.427424788475037,-9.6325,53.8658333333333,"-9999","-9999","-9999","-9999","-9999","713","708","1344","708"
"21375",0.841017007827759,-9.65375,53.8654166666667,"-9999","-9999","-9999","-9999","-9999","708","547","1344","709"
"21376",0.30408039689064,-9.62125,53.865,"-9999","-9999","-9999","-9999","-9999","707","718","1344","710"
"21377",0.30408039689064,-9.62583333333333,53.8654166666667,"-9999","-9999","-9999","-9999","-9999","547","547","1344","710"
"21378",1.5504846572876,-9.58125,53.86125,"-9999","-9999","-9999","-9999","-9999","547","547","1344","711"
"21379",0.937743544578552,-9.59416666666667,53.86,"-9999","-9999","-9999","-9999","-9999","547","712","1344","712"
"2138",0.47509765625,-1.58,55.4245833333333,"-9999","-9999","-9999","-9999","1191","-1","-1","1080","70"
"21380",0.73478776216507,-9.6075,53.8616666666667,"-9999","-9999","-9999","-9999","-9999","547","547","1344","712"
"21381",0.389345794916153,-9.60166666666667,53.8608333333333,"-9999","-9999","-9999","-9999","-9999","712","713","1344","712"
"21382",0.35821607708931,-9.62958333333333,53.8608333333333,"-9999","-9999","-9999","-9999","-9999","708","713","1344","713"
"21383",0.923642635345459,-9.6375,53.8591666666667,"-9999","-9999","-9999","-9999","-9999","547","713","1344","713"
"21384",0.909086585044861,-9.61791666666667,53.8595833333333,"-9999","-9999","-9999","-9999","-9999","713","712","1344","714"
"21385",0.695573329925537,-9.6525,53.8566666666667,"-9999","-9999","-9999","-9999","-9999","547","709","1344","715"
"21386",0.857111930847168,-9.65666666666667,53.8591666666667,"-9999","-9999","-9999","-9999","-9999","547","715","1344","715"
"21387",0.738945066928864,-9.66833333333333,53.8558333333333,"-9999","-9999","-9999","-9999","-9999","715","716","1344","716"
"21388",1.75257956981659,-9.61333333333333,53.8541666666667,"-9999","-9999","-9999","-9999","-9999","547","717","1344","717"
"21389",0.749216198921204,-9.62375,53.8545833333333,"-9999","-9999","-9999","-9999","-9999","-1","-1","1344","718"
"2139",0.674700915813446,-1.58083333333333,55.4208333333333,"-9999","0","-9999","-9999","1191","-1","-1","1080","70"
"21390",1.31346070766449,-9.63,53.8366666666667,"-9999","-9999","-9999","-9999","1753","547","719","1344","719"
"21391",0.74584037065506,-9.63,53.8275,"-9999","-9999","-9999","-9999","-9999","547","719","1344","719"
"21392",0.358503639698029,-9.64,53.8270833333333,"-9999","-9999","-9999","-9999","-9999","724","719","1344","719"
"21393",0.249001026153564,-9.64,53.8275,"-9999","-9999","-9999","-9999","-9999","719","724","1344","719"
"21394",1.18133878707886,-9.64166666666667,53.8291666666667,"-9999","-9999","-9999","-9999","-9999","719","719","1344","719"
"21395",0.580069661140442,-9.63416666666667,53.8358333333333,"-9999","-9999","-9999","-9999","1753","719","719","1344","719"
"21396",0.532454967498779,-9.64416666666667,53.835,"-9999","-9999","-9999","-9999","-9999","719","719","1344","719"
"21397",0.42427009344101,-9.65166666666667,53.8320833333333,"-9999","-9999","-9999","-9999","-9999","723","547","1344","719"
"21398",0.43748065829277,-9.65833333333333,53.8320833333333,"-9999","-9999","-9999","-9999","-9999","723","719","1344","719"
"21399",0.482111603021622,-9.65416666666667,53.8341666666667,"-9999","-9999","-9999","-9999","-9999","547","719","1344","719"
"214",0.6027712225914,-2.98125,59.2591666666667,"-9999","-9999","-9999","-9999","-9999","10","10","1082","10"
"2140",1.38536763191223,-1.58,55.4116666666667,"-9999","0","-9999","-9999","1193","-1","-1","1080","70"
"21400",0.284687101840973,-9.65166666666667,53.835,"-9999","-9999","-9999","-9999","-9999","719","719","1344","719"
"21401",0.791795492172241,-9.64166666666667,53.8366666666667,"-9999","-9999","-9999","-9999","-9999","547","719","1344","719"
"21402",1.02677929401398,-9.62208333333333,53.8370833333333,"-9999","-9999","-9999","-9999","-9999","547","547","1344","720"
"21403",0.410931915044785,-9.6625,53.8308333333333,"-9999","-9999","-9999","-9999","-9999","719","721","1344","721"
"21404",0.835119068622589,-9.67,53.8283333333333,"-9999","-9999","-9999","-9999","-9999","547","547","1344","721"
"21405",1.14476191997528,-9.98333333333333,53.8283333333333,"-9999","-9999","-9999","-9999","-9999","673","722","1344","722"
"21406",0.742567956447601,-9.97583333333333,53.8258333333333,"-9999","-9999","-9999","-9999","-9999","705","722","1344","722"
"21407",1.19899988174438,-9.96833333333333,53.8166666666667,"-9999","-9999","-9999","-9999","-9999","547","722","1344","722"
"21408",0.376964837312698,-9.96041666666667,53.8116666666667,"-9999","-9999","-9999","-9999","-9999","705","722","1344","722"
"21409",0.288823813199997,-9.95625,53.8125,"-9999","-9999","-9999","-9999","-9999","673","722","1344","722"
"2141",0.655474722385406,-1.58833333333333,55.4066666666667,"-9999","0","-9999","-9999","1193","70","70","1080","70"
